fnid,chess_x,chess_y,LU_Business,LU_Green,LU_Industry,LU_Public,LU_Residence,subway,density,intersections,road_density,rent
11846,65,33,0.06736121871555949,0.1664474609085838,0.07728014438603963,0.35061539275463577,1.415524467784249,1.0,81.09558002555555,22.12345678888889,36.700641975555556,4.853842645333334
11847,66,33,0.15849166003428994,0.19758610852997716,0.2420329917976839,0.30054167619102123,1.2408694378809402,1.0,87.18954089333334,22.716049382222224,32.239407407777776,4.00841053
11848,67,33,0.3648793113367189,0.24107541395196172,0.40931518616111684,0.17151976433434368,1.007192355082492,1.0,71.99731062,26.074074074444443,32.072296297777775,3.659269572111111
11849,68,33,0.42831892760410045,0.2748665074500753,0.47994771866759794,0.12098305308957226,0.9110581288778684,1.0,60.82989511333332,26.666666665555553,31.278222223333337,3.8615200633333333
11850,69,33,0.40321985278605,0.2722638122810969,0.3431784471424033,0.1476735316373036,1.045249695593239,1.0,53.165151378888886,35.35802469,35.48444444444445,4.387849802222222
11851,70,33,0.27150577455420105,0.2744726364139338,0.18309541769459559,0.2656939260818342,1.1347560297040742,1.0,49.86497513555556,47.20987654222222,37.248790122222225,4.8905710101111115
11852,71,33,0.29951772288929757,0.26131638883823527,0.0450917311298017,0.27817085058835733,1.164685560096648,1.0,36.98505215555556,65.38271604555555,41.169975307777776,5.569511349333333
11853,72,33,0.6093161113851442,0.21636486610059721,0.022715429678134027,0.28593558539294367,0.9265579629879694,1.0,23.846472414444445,81.38271604444444,40.888296295555556,6.356694468555556
11854,73,33,0.982034960642339,0.15004178825654457,0.041803568683342014,0.2500116749495399,0.7831080044111012,1.0,12.862552238222223,97.38271604333335,42.08237037111111,7.1227983504444445
11855,74,33,1.2354247299568,0.08807843277547316,0.08215844077103035,0.3855943971868397,0.563103543814574,1.0,7.929922983444445,109.03703704,42.43397530888889,8.469049363888889
11856,75,33,1.399659951057064,0.08052333223611569,0.10142974624333913,0.4596406975227634,0.3687685161538941,1.0,4.694910128666667,105.87654321444444,43.285333333333334,10.500813233888888
11857,76,33,1.6270369372995954,0.11765040446995603,0.06674605465321579,0.37081268445540855,0.18593464288988187,1.0,2.5382609197777777,96.59259259444444,43.734123455555554,13.240576626666666
11858,77,33,1.6927908979588155,0.14373040332004272,0.026391182565527447,0.3477208239529329,0.08799873390558924,1.0,1.2585946186666668,73.48148147777778,39.568790122222225,15.186954252222222
11859,78,33,1.2407014312034006,0.15341104528671934,1.6601451072214396e-05,0.7869206025132081,0.13749567357021275,1.0,0.7783512552222223,61.03703703333334,38.19041975222222,16.193830284444445
11860,79,33,0.5372881463085419,0.1222845181816349,0.0,1.5127197324249166,0.17406562184989355,1.0,0.95370511,52.34567901222222,38.944987653333335,16.470892507777776
11861,80,33,0.08901901850827715,0.21667216452593074,0.0,1.6677775344588934,0.13713369508906698,1.0,0.842585565,61.78130511444445,46.767033508888886,16.408049477777777
11862,81,33,0.11523130180987609,0.26762120141397455,0.0,1.3687228393702913,0.07178564978569454,1.0,0.8282348571428572,69.60090703,51.27777777714285,16.616459525714284
11865,84,33,0.9618479706562786,0.15347188365498057,0.0,0.0,0.012367691897941372,0.8,0.5174578266,19.714285714,30.797405714,34.36095004
11866,85,33,0.6706339850387121,0.29816382013971315,0.0,0.0,0.1604220503505282,1.0,1.0148292394,20.628571428,30.384148572000004,36.666128696
11869,88,33,0.6487832507840952,0.46802580422251194,0.0,0.19621430421602196,0.09567827348039992,1.0,0.6587249504,8.342857142,16.948422858,44.283953578
11870,89,33,0.5822046758787609,0.4961438538185584,0.0,0.26853408202354834,0.0,1.0,0.163182109,6.8,15.254480000000001,43.698407348
11872,91,33,0.7675422239475191,0.4167633377433436,0.011764237314114842,0.13553026245403196,0.00956238508589909,1.0,0.0,11.484444446000001,15.727537778000002,32.813581158
11873,92,33,0.7929915908212237,0.4501228912771477,0.009803531095095701,0.05267540387208799,0.015424498040887837,1.0,0.0,17.570370371666666,18.551948148333334,28.571466016666665
11874,93,33,0.9003743616807369,0.4971303387009677,0.005905817930339225,0.0,0.019708853649264006,1.0,0.0,25.073015874,20.736349206,24.76364167
11894,113,33,0.016680692971497175,0.3016645055245999,0.00013218961601343563,0.17087377459954903,0.9963680746329358,1.0,77.044292006,35.346031746,65.925297778,3.046277261
11895,114,33,0.1381892837709065,0.25645713273270926,0.013897089812116665,0.13018417791380293,1.0260735757739876,1.0,77.20961584999999,51.15192743857143,64.44906303857144,3.714896690428571
11896,115,33,0.24357485322253228,0.23237353338337471,0.03716354983121563,0.155932850454754,1.0887332180048994,1.0,74.63510892375,64.56349206375,60.24478571375,4.713061792875
11897,116,33,0.291533032009476,0.22439374285920305,0.044206830453235216,0.14873041794934125,1.1362778977033055,1.0,81.08246129,77.87654321111111,56.21219753,5.571899144555555
11898,117,33,0.20844963752362458,0.21858177395050798,0.03613880123136046,0.18480353769746016,1.2467342390204992,1.0,84.44535555777777,71.35802469222222,46.684888887777774,6.1055378448888895
11899,118,33,0.11414646740619452,0.2346065779091625,0.014996554902529732,0.21244336815699388,1.16674384545193,1.0,81.38191184444445,64.19753086666667,38.74074074,6.218996903
11900,119,33,0.03896380214459668,0.25783703748768577,0.003795235738149141,0.28547506179935206,1.0350463715445928,1.0,71.54790135,51.753086421111114,33.23417284,6.080853892444444
11901,120,33,0.07609485674914865,0.2924883379690438,0.0033912890290611454,0.3286246353546082,1.0155071956298034,1.0,65.13378988555556,46.81481481555556,30.23150617333333,6.034660477333333
11902,121,33,0.13387577058605638,0.252268811709185,0.00831874827839109,0.5278233934948211,0.9486129804820439,1.0,59.230356788888884,41.08641975222222,29.53323456777778,6.141136809333333
11903,122,33,0.14044512095079403,0.37475700429459924,0.009513936366680022,0.7342017508701413,0.6573166771913723,1.0,44.583761734444444,37.92592592555556,30.73264197444444,6.341398642555556
11904,123,33,0.08668374435925058,0.7209031638095057,0.007250503341559504,0.6631856902992999,0.41478532875073326,1.0,30.47444597333333,32.98765432,32.60069135777778,6.4681059752222225
11905,124,33,0.020718053103929393,0.8378383785112111,0.001239871536070455,0.4685045517937321,0.5647008198934707,1.0,29.475303598888885,34.17283950666667,32.99871605,6.544548391
11906,125,33,0.07794866328059243,0.7075364524545998,0.0,0.28484895928218995,0.9057109400339534,1.0,39.56763019666667,41.67901234666667,33.70409876666667,6.5369640570000005
11907,126,33,0.11249012558430464,0.41099631923828883,0.0,0.28307988613198526,1.059795351855692,1.0,47.396770008888886,59.38271605111111,39.20713580333333,6.500714181
11908,127,33,0.1041103948820982,0.4036937121215909,0.0,0.2251648596040945,0.9304446837383485,1.0,40.321910447777775,76.39858906666667,48.64964726666667,6.355926168444444
11909,128,33,0.037156294433957265,0.43072602388593784,0.0,0.3226033388745549,0.7652383928156401,1.0,30.38452396111111,85.28747795111111,58.18841269777777,6.241022340333334
11910,129,33,0.002613557839090621,0.3321353087220671,0.0,0.735328121407729,0.6022223051223343,1.0,21.878309262222224,79.92945326,58.233128746666665,6.095797389888889
11911,130,33,2.195806335871516e-05,0.273693862116725,0.0,1.238293106443949,0.41913438635830086,1.0,17.338229397555555,62.518518515555556,49.56622222111111,6.047894021888889
11912,131,33,0.0007861905317278174,0.3867647237115702,0.0,1.58678734176761,0.1995750778306396,1.0,10.925796305777778,39.407407407777775,33.259174602222224,5.969941504555555
11913,132,33,0.001416954782709463,0.6000023434558346,0.0,1.3937092228126704,0.056245216813630164,1.0,4.466334634666667,18.987654321222223,17.770310404777778,5.845506594444444
11914,133,33,0.001405330182566768,0.546302897994194,0.0,0.8405937968656129,4.654789183950202e-05,1.0,0.8073966171111111,6.148148147888889,6.389273368111111,5.557803919666666
11915,134,33,0.0006307642509816455,0.31603959736970794,0.0,0.28242114606880464,0.0,0.6666666666666666,0.0,1.012345679,1.2825925925555555,5.135579469222222
11916,135,33,0.0,0.057322704476933606,0.0,0.0,0.0,0.375,0.0,0.0,0.0,4.715229846375
11917,136,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4531149744
12081,300,33,0.24937799906123861,0.6088062001253854,0.0,0.0,0.0029229701938911393,0.0,0.113224033,0.0,6.936396825249999,7.291666504
12082,301,33,0.48014102195165226,0.46651890167932514,0.0,0.0,0.037559803744218315,0.0,0.30629107114285714,0.0,8.303473922142857,7.289021003857143
12083,302,33,0.7330973240973726,0.30443024398193475,0.0,0.0,0.03552277854213031,0.0,0.438036266125,0.0,10.888484126375,7.27107046
12084,303,33,0.9180720091793505,0.09395399176230199,0.0,0.0,0.031649927947971286,0.0,0.34062402433333333,0.0,14.779266313333332,7.243652166
12085,304,33,0.7355699798962229,0.0016864905118870932,0.0,0.0,0.012652572748703248,0.0,0.15271942811111108,0.0,17.353481481777777,7.206712943555555
12086,305,33,0.39732525654095247,0.0031398133798999136,0.0,0.0,0.018951315792182354,0.0,0.001580246888888889,0.0,16.41580246877778,7.187232575666666
12087,306,33,0.08010632154094047,0.004629167580846371,0.0,0.0,0.020114380097097224,0.0,0.0,0.0,9.808395061444445,7.183739838
12088,307,33,0.0,0.004629167580846371,0.0,0.0,0.012691964045332661,0.0,0.0,0.0,4.399407406777779,7.189959002333334
12089,308,33,0.0,0.0014893542009464568,0.0,0.0,0.0034169362052276636,0.0,0.0,0.0,1.4188641974444445,7.1929116843333345
12090,309,33,0.0,0.0,1.6160907096109348e-05,0.0,0.002962183009311369,0.0,0.0,0.0,2.511999999888889,7.193333496
12091,310,33,0.0,0.0,0.004670462008414599,0.0,0.005477703742878808,0.0,0.0,0.0,2.7800493825555552,7.193539256777778
12092,311,33,0.0,0.0,0.006718808921332683,0.0,0.006675692588373768,0.0,0.0,0.0,2.596148148111111,7.194156539222222
12093,312,33,0.0,0.0,0.006702648014236573,0.0,0.005207821154025763,0.0,0.0,0.0,1.536,7.1964199082222216
12094,313,33,0.0,0.0,0.0020483469129180826,0.0,0.0011979888454949597,0.0,0.0,0.0,0.727308642,7.2007408853333335
12095,314,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14459259255555554,7.111749095666667
12096,315,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.791070059222222
12097,316,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.237263450222222
12098,317,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.640452736111111
12099,318,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.195082361111111
12100,319,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9019753688888885
12101,320,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666172905777778
12102,321,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.489321058555556
12103,322,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.371419826888889
12104,323,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312469211111111
12105,324,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263343697888889
12106,325,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214218184777778
12107,326,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.165092671666667
12108,327,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115967158555556
12109,328,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0864918506666665
12110,329,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12111,330,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12112,331,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12113,332,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12114,333,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12115,334,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12116,335,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12117,336,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076666748
12118,337,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0783128390000005
12119,338,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08325111211111
12120,339,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093127658333334
12121,340,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.106296386666667
12122,341,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.121111206
12123,342,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135926025333333
12124,343,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154033026777778
12125,344,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.178724392333333
12126,345,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.211646213111112
12127,346,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.247860215888888
12128,347,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280782036666667
12129,348,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305473402222223
12130,349,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.318847889777778
12131,350,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319465167777778
12132,351,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.307530995333334
12133,352,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280923456888889
12134,353,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248618897333333
12135,354,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225060811125
12136,355,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218449114833334
12190,52,34,1.0066147365507334,0.8875220342454682,0.023829188377278255,0.1279225820096778,0.0,1.0,0.5150503782,1.5111111112,8.4425599998,9.4658350586
12191,53,34,1.1540362599343763,0.5782282392436802,0.08776404853535391,0.21319082452091884,0.0100471378920909,1.0,0.5921549141428571,1.5873015874285714,17.85528888857143,10.275009683285715
12192,54,34,0.9347712962456135,0.25046328023349407,0.33680372229163763,0.4831232830430449,0.021828185010806907,1.0,0.33743547287500003,2.2222222223749997,26.45744444375,10.805379359749999
12193,55,34,0.7905417270639999,0.15047031389423526,0.5209185859525072,0.5837332956175626,0.020199108145100717,1.0,0.17442583422222224,2.7654320988888887,28.51102645555555,11.061576169777778
12194,56,34,0.9455401176456948,0.12070505886822883,0.5940219260695682,0.5504341884537821,0.017649241240527455,1.0,0.0,5.135802469555555,25.94765432222222,11.097592508777778
12195,57,34,1.3290952903589053,0.21339612020043014,0.42602273004158975,0.3317265881136205,0.017382780481560195,1.0,0.0,6.518518519333333,22.093037038888887,11.065678989666667
12196,58,34,1.4383062610454802,0.4081547456343473,0.2106065044014718,0.16678245440634978,0.021772921524109593,1.0,0.0,7.901234569111111,20.548148148888888,10.896296266
12197,59,34,1.214637935056866,0.5947111498508166,0.1087295159349243,0.17923239806400085,0.028346234606599838,1.0,0.0012570517777777776,6.716049383666667,20.143012344444443,10.390041107333333
12198,60,34,0.7841305823031379,0.8430942690771039,0.12542509295142792,0.3148616285395193,0.018676383692514422,1.0,0.2668184486666666,5.728395062000001,20.353580245555555,9.496954653555555
12199,61,34,0.37154201322268365,1.013836554100626,0.22085323626321177,0.3360807199816425,0.015095246372937668,1.0,1.3566903218888888,7.308641975777778,22.944790122222223,8.445082254333334
12200,62,34,0.11439637731787917,0.9515454961331192,0.26361361084067325,0.2820112504003758,0.13773431571242184,1.0,5.968785761666667,9.481481482,28.296098765555556,7.594912535888889
12201,63,34,0.045487073730673434,0.6255854643667558,0.20740777171404426,0.2404000988423598,0.5582373407624199,1.0,18.041447354777777,14.61728395088889,35.35249382777778,6.957222252333334
12202,64,34,0.06553015888873051,0.2702528184487509,0.09815739963103948,0.32268495551197457,1.004657591366677,1.0,44.27445783822222,16.197530863222223,36.85471604888889,6.244032959666667
12203,65,34,0.10701236831530063,0.11862499321891924,0.049033906962673575,0.364734318832981,1.3264130539002315,1.0,70.36376595888889,21.135802468888887,36.62953086444444,5.189351897
12204,66,34,0.2006507000251488,0.13916539498689234,0.0962313760046564,0.2765473000103576,1.3274199823289399,1.0,86.76854605,21.333333333333332,32.46637037,4.061173894444445
12205,67,34,0.37912450971440564,0.18158153127377047,0.16624460060845167,0.1789527668256668,1.2090220505153715,1.0,78.36648226555556,25.086419754444446,33.144098766666666,3.4550092805555557
12206,68,34,0.4610144990995592,0.19249174280367065,0.23723010567679045,0.13349552155704209,1.1249244696005778,1.0,69.12767922111112,25.086419752222223,32.63585185222222,3.5090504158888884
12207,69,34,0.43434380792056276,0.157018625289715,0.20564451812566428,0.14987824382139178,1.2035665838956473,1.0,59.37479153666666,39.70370370222222,38.06656790111111,4.0486502187777775
12208,70,34,0.3119059862854839,0.20349445546075157,0.15537321665952758,0.22772015748375576,1.1645771731989025,1.0,55.619272377777776,56.09876543111111,41.01511111,4.650797342111111
12209,71,34,0.26874844934600856,0.27192023605728416,0.0618456242862124,0.24072210123135862,1.1333772084952112,1.0,41.25687530888889,82.56790123333333,46.97935802333333,5.384758252444445
12210,72,34,0.4108842176204521,0.2925565124946673,0.058240210619114094,0.25682939196103177,0.9064296341445198,1.0,26.701826655555557,90.07407407111111,45.84039506111111,6.104207571666667
12211,73,34,0.5830851586345511,0.2313944630221303,0.16937716332941516,0.18714706121983815,0.8039293285665408,1.0,14.519049367,93.62962962777777,45.256098765555556,6.678904309
12212,74,34,0.6900225616020177,0.15480472330954553,0.35124053484257445,0.2447857822138641,0.5916079956117464,1.0,9.045336820555555,90.27160494333333,43.53659259333333,7.708249192
12213,75,34,0.7527382512549224,0.16896860810750372,0.4483623233929289,0.2763880230318036,0.35278706876478894,1.0,5.383544095777777,86.7160493911111,44.62459259333333,9.396577099
12214,76,34,0.8954554937373607,0.30013471125461527,0.34610521644636894,0.2471238420023825,0.168399170079883,1.0,2.8372962517777776,90.07407407666668,46.347456789999995,11.869913269333333
12215,77,34,0.9101037046390879,0.411381321077424,0.16648546733864028,0.25198255158300115,0.1683674194590782,1.0,2.1603805803333334,79.01234567555555,42.872691356666664,13.637465026666668
12216,78,34,0.6449594477438161,0.39633278597721766,0.03187866251908361,0.6085129888800472,0.32456593561216923,1.0,2.460882292222222,77.62962962555555,41.665185183333335,14.54969859222222
12217,79,34,0.24637516592688252,0.27006861093018397,0.0022436224054306203,1.159715968684563,0.42706427283496134,1.0,3.086850819222222,67.35802469111111,41.94943209777777,14.617244383333334
12218,80,34,0.030664849988494128,0.24381239048114367,0.005241283598398775,1.260540276020818,0.3827739267220163,1.0,2.6744437273333332,75.41093474444445,49.18846560777777,14.343106118888889
12219,81,34,0.3328034157480886,0.269135388688612,0.01179288809639725,0.8869544336281202,0.2243375521857684,1.0,2.241533667625,74.90079365125,51.2152777775,15.0481666025
12220,82,34,1.0452697559324557,0.22675465027524183,0.013477586395882571,0.30376992616049414,0.11978078875361116,0.8571428571428571,1.196012010142857,62.126984127142855,45.45350566857143,18.541115642857143
12221,83,34,1.7846565582232452,0.05439648829671608,0.006738793197941288,0.0,0.011406075905043653,0.8571428571428571,0.5071512615714286,31.106575964285717,33.04653242714286,27.70503693
12222,84,34,1.6572888119652693,0.11555605459402699,0.0,0.028588875158227656,0.03622061868515476,0.875,0.524633162625,19.654761905,27.40126746125,33.56935532375
12223,85,34,1.0923230153933774,0.23739001806193985,0.0,0.1297955814845593,0.23891355682559434,1.0,1.090890681875,22.67063492,27.27742619125,36.57642310625
12224,86,34,0.8194306374244693,0.38543087658324476,0.0,0.20238398099409902,0.41314143296244393,1.0,1.8869199754285713,26.18594104142857,25.097392291428573,38.66813550142857
12225,87,34,0.9376149791447987,0.3573942326631924,0.0,0.2322569345302908,0.3717464401794099,1.0,1.4714735597142856,20.528798184285712,21.434814512857145,42.15172152428572
12226,88,34,1.0054637034884586,0.42923604010544186,0.0,0.2087644802807155,0.1258158261524001,1.0,0.8833667194999999,14.1031746025,17.975875397499998,43.427882255
12227,89,34,0.9854496386457852,0.4811710523787552,0.0,0.2132609555826051,0.007948525396887986,1.0,0.631819033625,10.694444445,16.026049999999998,42.32476876625
12228,90,34,0.9282361850199427,0.4487851983848319,0.0073526483213217225,0.2001664593350435,0.010921082075264934,1.0,0.785268461,7.794444444875,15.0762666675,37.5273297725
12229,91,34,1.2322029542715924,0.3385555622992853,0.014734920734245972,0.09359660107612419,0.021606713371286057,1.0,0.7726905065,13.400000001125001,17.205266667500002,31.39455012625
12230,92,34,1.305099978879404,0.3003778112858359,0.013097707319329752,0.037164199012406446,0.025162797305653333,1.0,0.40986552266666665,19.022222223222222,19.839175309999998,27.021013296666666
12231,93,34,1.33349876125201,0.3114657008861965,0.00738227241292425,0.00017651063412335298,0.026259063318681143,1.0,0.1495069195,26.11507936625,22.270440476250002,23.0989918475
12232,94,34,1.3098497395550588,0.23705946932056027,0.0,0.0,0.014106060442061719,1.0,0.0,20.448979592285717,21.321519274285713,19.295526121428573
12233,95,34,1.4669779732494392,0.1474890211699696,0.0,0.0,0.0012312973709307908,1.0,0.0,17.671957672666668,22.901883596666664,15.35278887
12234,96,34,1.5046218707757808,0.21480746135373605,0.0,0.05889328743587303,0.0,1.0,0.0316408805,20.037037037666668,27.1974,12.135692608666666
12235,97,34,1.32812116313869,0.28101064631433725,0.0,0.3224503424828031,0.0,1.0,0.1255690734,29.911111112000004,33.858524444,9.855125064000001
12237,99,34,0.08842198748955207,0.6482316233746496,0.0,0.5956155423114775,0.0,1.0,0.37367130325,51.1428571425,44.72907143,8.016841403
12246,108,34,0.0,0.04500178092402204,0.0,0.007405692997031697,1.630254119606183e-05,1.0,3.2281793961999994,7.9288888885999995,24.7662501602,6.2275619312
12247,109,34,0.0,0.09741454073674895,0.0,0.013465304001553815,0.09789183503731047,1.0,12.170239588500001,19.348148147166665,42.808933333333336,5.921107600666667
12248,110,34,0.0,0.19442121093972975,0.0,0.023306236030257447,0.3682874214630296,1.0,30.887855188,35.1111111105,61.16014814833333,5.350004592833333
12249,111,34,0.00308933121026329,0.2599433509551286,0.0,0.14976374966594394,0.7016994357993228,1.0,56.34455111333333,46.370370369999996,70.11710052833332,4.460813240333333
12250,112,34,0.013891472181618307,0.2751450379746782,0.0,0.19131359957723643,1.0077885840396201,1.0,85.22717264857144,43.84126984142857,66.93780680285714,3.38973054
12251,113,34,0.020705128887555636,0.24767707830751845,8.261851000839728e-05,0.16724382670711566,1.239721235140998,1.0,93.58618171625,37.2023809525,58.3022,3.0191015176250002
12252,114,34,0.13233764555910701,0.2638562604185614,0.012432855912939376,0.16360925524348324,1.2030675255618124,1.0,90.24717584555555,47.982363316666664,53.677073721111114,3.417645208777778
12253,115,34,0.2806199610549285,0.28233040209114113,0.0380641184550191,0.2188033420178284,1.1216436925443776,1.0,72.71942555888889,64.74779541555556,48.783858905555554,4.380508567222222
12254,116,34,0.37064260072619143,0.2969326021812688,0.0495445414701714,0.2406178547397231,1.0363685754305978,1.0,67.50578228,88.79012345444444,46.21866666555556,5.383946924
12255,117,34,0.2710166639605041,0.24653821348919536,0.03868912476443364,0.24590811411015975,1.1186069868061692,1.0,68.87950426777778,87.90123456555555,41.33491358,5.896975281555555
12256,118,34,0.14118935424273132,0.215700793714979,0.013492035261972856,0.25773986657948167,1.1499712290552788,1.0,79.41228489,80.5925925911111,36.94479012444444,5.856743813666666
12257,119,34,0.07663494206844966,0.2417071274313209,0.0019828570190390618,0.3040738367702584,1.0643809723400919,1.0,85.47054283333334,61.43209876666666,33.177876544444445,5.627448534666666
12258,120,34,0.10186235264601237,0.28940648564232685,0.002791250897473417,0.3328774400139219,1.052262951642536,1.0,83.86249347777778,52.74074074111112,31.359209877777776,5.698441324888889
12259,121,34,0.1704492451623803,0.28143007899463557,0.009705582598190494,0.5393385907392283,0.9658132808911635,1.0,73.7532587888889,47.60493827111111,31.42795061777778,6.109315785444444
12260,122,34,0.14750923903934668,0.31818190921978085,0.010900770686479426,0.8446588052680649,0.7482571682412386,1.0,52.116007370000005,45.82716049444444,32.14637037,6.492312436777778
12261,123,34,0.11797816506299966,0.4946852816797216,0.008588376276406469,0.8105814221991241,0.5992175517545343,1.0,36.46681545777778,39.70370370333333,33.23061728333333,6.472865704666667
12262,124,34,0.0687511539679746,0.5494128572219449,0.001239871536070455,0.5821181759173899,0.7564038515679006,1.0,36.28606821555556,34.76543209888889,32.13886419777778,6.265589777333333
12263,125,34,0.1697227270067766,0.4878836733636558,0.0,0.30675640659012243,1.0067223499053202,1.0,45.761638016666666,40.493827159999995,32.648888889999995,6.174702205555556
12264,126,34,0.19571475489370402,0.33166690944293786,0.0,0.30692997833038926,1.0693598608824155,1.0,51.84437186555556,52.938271605555556,35.94093827222222,6.3853079124444445
12265,127,34,0.1531186382406711,0.3580469186648562,0.0,0.24907115772356375,0.9747917835860938,1.0,43.30754963333333,70.12345679111111,43.253925925555556,6.5543755243333335
12266,128,34,0.04240683362926636,0.3876414330090013,0.0,0.3661024558406415,0.8835782734245732,1.0,32.22655153888889,79.99999999666666,50.78064197444444,6.520749995444444
12267,129,34,0.004729502204497267,0.3302270764349462,0.0,0.7002918131178468,0.691282432195128,1.0,21.964508385555558,85.13580246555556,53.19051851666667,6.2844583106666665
12268,130,34,0.03260055929737316,0.21917831394606418,0.0,1.2030195677520417,0.45567964585538373,1.0,15.471856394333335,75.0617283911111,47.05520987555556,6.107250497333333
12269,131,34,0.0421411874027722,0.20513850530340283,0.0,1.7619524819311327,0.19951231637053402,1.0,9.70194521711111,51.16049382777778,32.81797530777778,5.978114703777778
12270,132,34,0.04187148591003353,0.34176348453243016,0.0,1.8269150625008486,0.08471304491467627,1.0,4.196445197555556,25.679012346777778,17.176691358,5.785953200333334
12271,133,34,0.01003673404749371,0.43503829728494087,0.0,1.3485952235997507,0.012918762368264086,1.0,1.509932270888889,7.50617284011111,5.955160493555556,5.412935586444444
12272,134,34,0.00010803549306997175,0.3309528394564331,0.0,0.5681017488795093,0.0,0.7777777777777778,0.16997267455555554,1.975308642333333,1.1251358024444444,4.915010674777778
12273,135,34,0.0,0.14549256470335684,0.0,0.07356645092384446,0.0,0.5,0.051798575874999996,0.0,0.0,4.52908098125
12274,136,34,0.0,0.0,0.0,0.0,0.0,0.2,0.0038789816,0.0,0.0,4.2965205388
12440,302,34,0.3731951988880012,0.08799119449952246,0.0,0.0,0.08878577652262616,0.0,0.858073223,0.0,17.37693423957143,7.279761753714285
12441,303,34,0.32258064964266087,0.022349487803396233,0.0,0.0,0.06967187336167231,0.0,0.6194388624444445,0.0,18.72484656,7.257160373333333
12442,304,34,0.15294683115028562,0.0,0.0,0.0,0.014160198399939159,0.0,0.26471943744444437,0.0,17.58913580211111,7.219722168
12443,305,34,0.06508947512127287,0.0,0.0,0.0,0.01884622384894144,0.0,0.0023703703333333333,0.0,13.655308641333333,7.189876573222222
12444,306,34,0.0009166432643493605,0.0,0.0,0.0,0.01786536602110327,0.0,0.0,0.0,7.506370370000001,7.181080349222223
12445,307,34,0.0,0.0,0.0,0.0,0.009286179187020198,0.0,0.0,0.0,3.4439506168888894,7.185740885222223
12446,308,34,0.0,0.0,0.0,0.0,0.0008986515204593378,0.0,0.0,0.0,1.852839506111111,7.192068060888889
